Machine_ID,Temperature,Run_Time,Downtime_Flag
M296,86.2,152,1
M588,88.4,90,0
M081,23.5,15,0
M146,23.2,98,1
M854,43.5,392,0
M134,69.7,236,1
M083,28.3,85,0
M604,16.5,207,0
M814,12.3,233,1
M068,11.1,93,0
M989,92.6,319,0
M292,42.5,228,1
M718,28.1,270,0
M206,98.0,24,1
M668,36.1,70,0
M773,97.8,446,0
M656,54.5,310,0
M770,97.3,50,0
M911,31.1,434,0
M719,39.3,127,1
M407,29.0,435,0
M934,87.3,117,1
M861,96.1,470,0
M698,75.0,108,0
M428,94.0,110,0
M596,65.6,148,1
M053,80.0,409,1
M258,43.0,377,0
M184,77.8,312,0
M733,96.9,36,0
M954,73.2,63,0
M908,63.8,372,0
M279,66.3,446,1
M639,22.8,196,1
M119,85.0,161,0
M366,30.4,219,0
M943,72.1,59,0
M241,81.3,238,0
M983,79.8,269,0
M560,50.2,147,1
M833,73.7,435,1
M236,25.1,44,0
M493,83.1,271,0
M167,47.4,244,1
M163,26.4,410,0
M547,23.0,168,0
M224,39.7,246,0
M762,27.7,210,0
M819,64.6,476,0
M647,33.3,374,1
M583,100.0,41,0
M223,63.5,238,1
M555,38.5,354,1
M366,52.6,44,1
M845,87.1,228,1
M040,48.7,113,0
M131,20.7,101,0
M900,58.5,246,0
M211,58.1,41,0
M851,37.5,418,1
M803,30.6,230,1
M912,62.0,173,1
M354,73.6,258,0
M661,95.0,46,0
M456,29.4,137,1
M416,65.0,357,0
M782,97.7,186,1
M135,30.7,152,1
M517,47.5,263,0
M954,41.0,320,1
M771,87.7,83,0
M438,79.4,55,0
M989,60.4,396,0
M791,12.0,417,0
M207,69.7,65,0
M159,26.8,378,0
M432,95.7,440,0
M841,57.3,336,1
M567,64.9,411,1
M715,14.9,135,0
M147,47.6,157,1
M519,40.0,77,1
M189,22.8,105,1
M251,95.3,237,0
M276,79.7,329,0
M540,14.1,257,0
M285,88.2,129,0
M283,52.3,223,1
M413,85.6,349,0
M811,15.5,64,0
M542,77.0,254,1
M576,13.1,397,0
M560,33.2,392,0
M318,46.3,71,1
M160,47.4,275,1
M291,41.1,138,0
M289,65.9,249,1
M743,11.1,418,1
M567,49.6,422,1
M056,24.8,249,1
M119,49.4,346,0
M702,74.1,451,1
M163,19.9,363,1
M578,25.2,183,0
M599,23.2,28,1
M095,11.5,87,1
M345,55.1,453,1
M061,54.1,350,0
M982,38.3,83,1
M233,32.2,51,0
M356,38.1,443,0
M144,16.0,403,1
M107,83.2,344,1
M105,40.9,211,0
M518,45.6,76,0
M047,75.3,67,0
M138,20.7,65,0
M513,30.7,12,1
M658,39.0,182,1
M639,64.8,336,0
M763,73.1,324,1
M357,28.2,10,1
M673,22.8,346,1
M407,61.2,198,0
M056,40.5,30,1
M772,97.6,16,1
M616,68.4,395,0
M945,14.6,249,1
M305,72.9,150,0
M251,52.9,227,1
M270,86.0,95,0
M562,15.0,385,0
M312,49.6,389,1
M706,91.6,465,1
M467,21.7,286,0
M757,48.3,332,1
M139,70.5,163,0
M399,43.6,59,0
M811,21.4,199,0
M834,82.2,457,1
M039,33.1,77,1
M093,64.7,10,0
M133,49.9,47,0
M083,46.5,345,1
M481,71.7,71,1
M099,85.9,310,1
M936,42.2,146,0
M390,26.2,101,0
M509,14.2,41,0
M702,32.2,373,0
M821,77.2,127,1
M624,63.6,467,1
M888,62.5,379,1
M202,83.1,348,0
M838,29.8,452,0
M542,54.1,167,0
M731,80.2,306,0
M477,79.8,107,0
M019,64.2,429,0
M319,72.2,124,0
M549,12.2,180,1
M942,31.2,271,0
M101,16.8,177,0
M780,95.1,160,0
M377,32.8,305,1
M528,40.9,62,0
M129,90.7,442,1
M867,52.1,105,0
M279,11.4,475,1
M235,33.5,51,0
M423,90.1,442,0
M685,64.4,126,0
M097,88.1,301,1
M633,88.2,304,0
M209,65.7,451,0
M456,98.8,140,1
M743,78.8,78,0
M640,22.7,440,1
M092,12.4,240,1
M925,26.7,361,0
M464,13.0,233,0
M848,65.5,416,0
M575,43.0,32,1
M630,20.1,379,0
M107,75.6,83,1
M713,77.3,231,1
M993,29.5,144,1
M886,63.9,95,1
M273,64.6,380,1
M346,54.5,202,0
M351,54.9,98,1
M469,11.6,263,1
M688,35.4,416,0
M717,69.4,238,0
M818,45.9,321,0
M779,68.1,265,1
M306,51.5,138,0
M368,71.0,244,1
M100,47.4,85,1
M974,41.5,411,1
M023,60.5,140,0
M503,67.2,123,0
M771,57.4,330,1
M608,17.7,243,1
M030,71.7,147,1
M145,13.6,437,0
M788,52.2,446,0
M109,11.1,447,1
M029,29.1,120,0
M480,19.5,134,1
M100,91.3,200,0
M749,43.9,268,1
M109,14.0,143,1
M253,63.0,213,0
M734,22.1,145,1
M295,91.3,366,1
M667,10.4,259,1
M551,80.8,142,1
M549,61.3,200,1
M333,46.5,53,0
M710,63.2,369,0
M860,48.6,427,1
M530,78.2,291,0
M052,36.3,169,1
M698,80.2,253,1
M118,15.8,363,1
M746,21.6,405,1
M883,53.7,462,1
M699,78.6,188,0
M535,64.6,340,0
M956,35.9,113,0
M122,11.8,305,1
M418,58.3,93,1
M015,98.1,458,0
M974,59.6,35,0
M784,91.9,92,0
M715,83.7,441,0
M214,96.3,362,1
M641,78.5,16,0
M520,57.9,261,0
M062,31.7,303,1
M645,13.6,458,1
M181,67.4,476,1
M331,35.7,278,0
M645,89.9,55,1
M829,81.4,103,1
M798,23.9,182,1
M839,50.4,13,1
M752,76.4,192,1
M356,73.7,466,1
M641,31.5,204,0
M432,96.2,430,1
M1000,51.3,77,1
M302,35.0,127,1
M883,65.3,26,0
M198,56.5,49,0
M972,32.2,314,0
M996,44.8,299,0
M169,79.8,273,0
M229,80.6,443,1
M271,34.5,62,1
M883,96.3,275,0
M430,86.1,478,1
M698,51.8,161,1
M800,79.5,64,0
M340,82.9,148,0
M951,87.1,313,0
M319,31.0,87,1
M680,17.3,84,0
M212,32.1,197,1
M520,93.9,325,1
M262,67.3,127,0
M760,57.0,331,1
M521,13.2,149,1
M281,45.2,427,0
M864,26.0,276,0
M189,95.4,378,0
M143,39.8,256,0
M093,47.6,338,0
M394,46.9,133,1
M627,80.0,446,1
M471,21.1,456,1
M811,15.4,276,0
M020,69.7,421,0
M439,64.8,28,1
M300,27.3,161,0
M277,39.0,348,1
M105,44.4,436,1
M378,56.7,435,1
M904,56.2,405,1
M403,73.1,241,0
M043,81.0,414,0
M286,32.0,275,1
M075,11.4,39,1
M062,41.8,447,0
M456,60.8,182,1
M500,70.8,385,0
M765,94.3,368,0
M099,53.6,229,0
M633,60.8,182,0
M041,31.5,114,0
M027,61.7,174,0
M565,11.4,21,0
M291,91.7,39,0
M968,62.5,380,0
M122,81.5,305,1
M567,95.2,304,1
M673,58.5,55,1
M885,42.2,157,0
M635,42.9,19,0
M527,96.4,236,1
M389,83.4,396,0
M820,83.1,59,1
M455,48.7,88,1
M692,31.6,376,1
M726,67.8,246,1
M721,10.7,321,0
M574,15.3,387,1
M680,16.5,268,1
M051,48.6,361,1
M235,55.8,275,0
M619,43.5,293,0
M291,70.0,338,1
M745,57.8,133,1
M659,69.8,356,0
M255,73.4,452,0
M544,14.4,188,0
M024,20.0,13,1
M679,91.1,257,0
M301,86.3,324,0
M306,41.6,310,1
M751,98.4,353,0
M523,46.8,87,0
M913,74.2,399,0
M792,41.6,256,0
M923,42.3,50,1
M267,65.0,117,0
M359,55.7,126,1
M293,62.6,314,0
M916,80.3,242,1
M829,67.8,283,0
M176,63.6,379,0
M842,94.5,440,0
M813,62.4,449,0
M546,68.3,76,0
M862,83.2,250,0
M180,93.8,370,0
M140,21.3,285,0
M082,68.4,11,0
M112,41.2,334,1
M639,12.1,249,1
M462,68.6,326,0
M684,49.5,251,1
M219,50.5,164,0
M539,11.2,321,0
M838,87.9,58,1
M021,93.8,217,1
M625,22.3,152,1
M722,16.2,212,0
M176,39.2,405,1
M906,18.7,386,1
M311,23.3,80,1
M452,76.7,351,0
M996,93.1,177,0
M184,39.5,358,1
M509,33.0,423,0
M501,80.5,449,0
M953,27.9,17,1
M859,35.6,50,0
M705,82.8,480,0
M761,53.4,103,1
M206,59.9,173,0
M793,32.5,141,1
M777,68.5,235,0
M780,55.8,51,0
M696,97.2,270,0
M110,60.3,398,0
M328,49.0,379,1
M046,69.0,117,1
M145,18.6,26,1
M939,20.4,253,0
M495,67.5,349,0
M592,50.0,200,0
M123,32.2,418,0
M916,12.4,318,0
M167,46.7,76,0
M032,58.8,310,0
M974,94.9,452,1
M446,27.9,367,1
M535,62.6,162,1
M206,57.9,304,0
M728,93.4,251,0
M903,22.8,11,0
M983,90.9,326,1
M456,29.2,364,1
M867,91.1,32,0
M639,33.0,381,0
M434,20.5,265,0
M172,70.0,365,0
M441,96.3,263,1
M734,69.7,244,1
M081,63.3,228,1
M380,71.7,393,1
M617,37.0,10,1
M928,28.2,408,0
M1000,29.5,438,0
M535,98.1,437,0
M341,35.1,427,0
M179,68.8,304,1
M481,45.9,353,1
M791,38.4,377,0
M766,28.2,132,1
M051,60.9,337,1
M958,73.0,106,1
M097,13.0,442,1
M375,57.7,16,1
M827,95.0,200,0
M588,58.6,181,0
M100,70.8,155,1
M617,52.7,265,1
M765,63.3,224,0
M791,29.0,383,1
M423,15.6,127,1
M744,70.7,411,1
M347,85.0,128,1
M905,23.6,477,0
M007,30.1,132,1
M635,44.5,49,0
M488,31.4,372,1
M440,72.5,343,0
M786,52.5,71,1
M526,65.9,409,1
M622,20.5,215,1
M340,14.8,210,0
M290,59.8,381,1
M660,93.3,460,1
M885,26.7,27,1
M976,15.8,62,1
M253,53.2,82,1
M589,49.7,368,1
M129,71.8,283,1
M490,27.0,78,1
M700,61.5,72,1
M399,65.0,152,1
M977,65.0,33,1
M857,55.0,167,0
M882,62.3,145,1
M845,61.4,422,0
M612,58.3,424,0
M283,74.1,156,1
M760,15.2,17,0
M097,80.0,165,1
M919,18.4,412,1
M147,47.3,355,0
M488,81.2,53,1
M610,20.9,411,0
M480,26.2,196,0
M938,99.8,177,0
M649,34.7,282,1
M568,94.4,31,1
M405,83.9,148,0
M805,52.8,177,1
M850,95.5,177,0
M895,31.2,456,0
M851,77.0,73,0
M374,53.5,438,0
M245,10.7,453,0
M697,31.2,455,1
M499,69.5,226,0
M391,27.7,384,0
M488,96.7,476,0
M992,49.2,288,1
M831,31.9,109,1
M016,48.5,57,0
M068,46.6,453,0
M775,13.1,111,0
M620,20.3,126,1
M803,37.6,98,0
M509,68.7,385,1
M648,35.8,410,1
M719,80.9,412,1
M060,69.9,420,0
M834,61.7,282,0
M105,62.0,432,0
M608,92.0,319,0
M221,41.3,451,0
M089,83.3,356,0
M102,29.5,445,1
M844,76.3,183,0
M369,67.7,468,1
M896,40.9,272,1
M427,74.1,151,0
M360,97.8,203,1
M899,97.5,340,0
M565,83.3,117,0
M220,29.4,346,0
M947,75.2,150,0
M342,20.6,308,1
M536,67.0,64,0
M203,98.9,356,1
M407,89.5,155,0
M768,90.0,242,1
M903,87.6,371,0
M562,40.2,418,0
M766,95.9,34,1
M096,18.2,377,0
M074,98.7,127,0
M304,84.0,412,0
M099,62.7,440,0
M674,33.4,469,0
M978,64.1,252,1
M991,83.5,175,1
M567,26.2,85,1
M190,39.2,88,0
M446,30.5,164,0
M076,40.0,97,1
M217,49.8,326,1
M111,40.3,12,1
M935,57.3,371,0
M212,16.8,313,0
M173,12.4,296,0
M104,79.5,280,0
M541,62.5,235,0
M427,21.8,186,1
M773,33.0,190,0
M397,52.8,206,0
M020,28.2,324,0
M146,45.0,371,0
M362,75.9,386,0
M893,95.5,34,0
M210,39.8,190,1
M198,78.2,449,1
M745,48.5,354,1
M610,17.7,320,1
M577,69.5,411,0
M883,69.9,210,1
M507,52.4,184,1
M441,61.7,136,0
M502,69.0,264,1
M354,53.0,218,1
M467,91.7,296,1
M091,40.4,17,0
M876,86.9,214,0
M795,47.4,269,0
M824,43.2,212,1
M127,27.1,36,1
M969,54.0,100,1
M111,82.4,292,1
M376,45.2,77,0
M532,96.9,376,0
M858,35.3,315,0
M392,91.2,126,0
M211,44.2,344,0
M361,72.6,257,1
M936,54.4,300,0
M806,75.6,166,1
M484,20.2,306,0
M422,39.7,247,0
M500,13.2,332,1
M124,41.5,251,1
M740,94.3,186,0
M212,10.7,463,1
M128,67.9,230,0
M860,84.9,122,1
M594,72.0,350,1
M392,31.9,362,0
M629,37.6,140,0
M090,66.5,271,0
M706,59.9,82,1
M127,93.2,114,1
M243,62.9,241,0
M496,85.8,264,1
M134,10.8,32,1
M865,31.6,121,0
M080,38.6,391,1
M628,87.8,387,0
M626,95.6,283,1
M459,40.7,216,0
M155,84.7,150,0
M503,79.6,290,0
M254,70.1,89,0
M461,94.8,363,1
M794,69.9,276,0
M610,14.2,113,1
M461,85.5,328,0
M408,72.4,85,1
M658,32.4,269,0
M201,17.9,388,1
M892,96.1,290,0
M120,79.3,455,1
M606,41.6,448,1
M767,55.1,109,0
M986,93.4,29,1
M222,70.7,146,0
M659,31.7,230,1
M111,32.2,81,1
M006,53.4,340,1
M103,78.0,196,0
M890,52.1,289,0
M023,56.5,206,0
M976,41.0,82,1
M982,92.0,371,1
M149,53.6,257,0
M996,38.9,253,0
M756,58.6,414,0
M717,86.9,394,0
M146,66.9,472,0
M792,25.7,156,0
M083,68.2,422,1
M496,52.0,116,1
M767,85.5,454,0
M610,10.4,141,0
M299,54.8,336,0
M467,33.4,405,1
M702,59.0,72,0
M181,47.0,152,0
M138,72.6,155,1
M368,56.8,216,0
M152,76.7,15,1
M797,51.4,384,0
M655,79.5,174,1
M431,56.7,448,0
M763,76.4,293,0
M507,98.9,311,1
M739,42.3,301,0
M376,95.8,137,1
M495,76.5,412,0
M025,47.0,128,1
M215,61.4,18,1
M335,60.4,33,1
M837,73.5,300,0
M875,46.8,93,1
M618,89.0,173,0
M438,26.7,176,1
M651,44.2,79,0
M568,88.6,154,1
M502,92.1,211,0
M867,25.6,112,1
M260,92.0,290,0
M578,75.2,131,0
M399,40.4,248,1
M109,63.2,364,0
M577,17.7,299,0
M413,64.4,416,0
M502,86.7,262,0
M813,76.1,81,1
M198,17.3,258,0
M745,18.5,136,0
M917,40.9,43,1
M184,59.1,48,1
M137,33.7,57,1
M048,21.4,227,0
M820,20.7,108,0
M418,30.0,239,0
M856,14.7,381,1
M778,71.6,47,0
M666,72.6,290,0
M938,21.6,209,0
M583,58.6,357,0
M839,53.1,416,1
M778,29.0,186,0
M601,17.7,145,1
M951,50.0,51,1
M305,90.0,301,1
M734,79.0,81,1
M477,12.0,228,0
M960,83.0,29,0
M668,69.9,382,1
M250,57.2,326,0
M188,45.2,48,1
M705,58.6,213,1
M207,62.8,42,0
M169,70.0,88,0
M961,76.3,185,0
M270,59.6,423,1
M352,65.5,251,0
M636,80.4,83,0
M182,32.7,431,0
M846,42.7,333,0
M193,39.1,212,0
M072,68.8,475,1
M999,37.6,109,1
M864,59.2,478,1
M411,37.5,140,0
M672,68.4,217,1
M937,20.7,361,1
M335,97.4,392,1
M394,14.4,236,0
M319,30.2,138,1
M751,44.7,284,1
M530,29.9,375,1
M938,38.8,233,0
M623,95.7,144,1
M730,11.5,42,0
M918,39.3,142,0
M337,59.3,175,0
M037,90.4,288,0
M203,77.4,427,0
M223,54.7,74,1
M577,79.4,476,0
M167,25.8,363,1
M344,24.0,275,0
M736,65.5,133,0
M750,44.5,32,1
M531,72.1,425,1
M357,72.5,428,0
M230,63.0,357,0
M027,20.2,424,1
M398,68.3,184,1
M072,58.0,262,0
M051,17.3,265,1
M305,70.8,50,0
M130,27.9,174,0
M066,90.1,297,0
M678,70.3,152,0
M360,76.9,238,0
M405,89.6,278,1
M191,47.0,280,1
M109,14.0,50,0
M585,16.9,48,1
M650,81.1,352,1
M083,77.6,125,1
M700,99.3,59,0
M277,61.6,325,0
M847,86.9,135,0
M498,48.9,352,1
M368,31.8,285,0
M328,20.9,243,0
M647,56.6,348,0
M897,80.9,360,1
M349,52.9,218,0
M161,78.4,428,0
M797,99.8,381,1
M807,74.4,373,1
M258,59.0,357,0
M207,75.5,469,0
M697,28.7,168,1
M428,24.7,96,1
M515,23.4,371,0
M280,35.6,306,1
M411,11.1,128,1
M918,18.3,432,1
M050,25.5,87,1
M029,64.5,274,1
M611,58.1,105,0
M470,54.7,215,0
M662,39.5,340,1
M310,16.2,195,0
M084,55.9,104,0
M034,72.6,374,0
M653,23.2,317,0
M877,26.2,405,0
M370,14.4,396,0
M588,51.8,475,0
M017,65.4,421,1
M570,27.6,272,0
M465,98.1,115,1
M281,92.6,191,1
M162,93.5,73,1
M116,39.6,106,1
M641,78.6,98,0
M220,97.2,349,1
M940,56.9,130,1
M400,96.2,273,0
M364,15.9,240,1
M531,67.5,221,1
M044,24.2,406,1
M597,63.7,316,1
M716,43.0,42,0
M393,94.7,428,0
M994,22.7,411,1
M981,42.8,201,0
M154,87.4,52,0
M535,40.0,413,0
M620,81.5,71,0
M326,39.2,471,0
M342,87.7,65,0
M094,18.0,129,1
M986,66.3,474,1
M695,53.2,164,1
M376,35.7,62,0
M940,82.0,235,1
M057,25.0,13,1
M301,70.5,36,1
M243,92.0,377,0
M238,29.7,360,0
M246,21.2,324,1
M931,78.3,205,0
M583,74.9,234,0
M923,52.0,201,1
M832,28.8,115,0
M039,10.8,461,1
M311,31.0,56,0
M331,84.0,248,1
M050,30.9,192,1
M617,79.1,456,0
M126,32.6,423,0
M436,53.0,378,1
M102,25.4,94,0
M433,40.7,431,0
M150,32.9,136,0
M974,19.7,387,0
M489,24.4,71,0
M023,44.9,56,0
M382,31.8,293,0
M112,20.6,378,0
M214,18.5,319,0
M613,11.2,126,0
M217,80.1,366,1
M564,63.3,398,1
M793,71.9,321,1
M084,18.2,422,1
M843,42.2,428,1
M416,26.0,246,1
M926,93.5,90,1
M983,57.3,445,1
M270,56.1,247,1
M167,71.8,68,1
M934,38.4,252,0
M088,78.3,328,1
M409,58.1,457,0
M524,89.3,296,1
M142,76.5,19,1
M798,30.6,76,0
M461,19.2,103,1
M355,84.2,281,1
M241,91.2,67,0
M131,46.1,133,0
M921,40.9,158,1
M855,69.2,432,0
M234,11.2,11,0
M550,59.4,244,0
M749,21.0,129,0
M203,41.1,403,0
M326,45.3,274,0
M990,59.2,56,1
M882,94.8,157,1
M664,89.0,78,1
M110,26.0,67,0
M367,75.5,204,0
M862,13.0,256,1
M402,73.9,138,1
M549,17.7,39,1
M877,18.7,80,0
M212,47.1,22,0
M718,24.0,64,0
M668,47.2,270,1
M448,76.4,96,0
M289,66.7,313,0
M158,24.4,272,1
M257,15.5,450,0
M025,75.7,129,1
M253,41.6,192,1
M293,79.3,90,0
M445,25.2,275,0
M699,58.8,448,0
M103,20.4,436,1
M855,51.4,179,1
M554,59.8,201,1
M571,99.3,346,1
M102,16.7,283,0
M721,61.7,397,1
M219,24.2,107,0
M758,49.9,375,1
M854,20.1,322,0
M622,58.6,430,1
M392,47.2,357,0
M506,82.7,298,1
M972,39.1,62,0
M785,51.1,227,1
M962,77.4,443,1
M134,99.8,379,1
M251,30.0,400,1
M814,99.4,202,0
M423,67.8,104,1
M542,10.9,116,0
M578,35.3,381,1
M097,16.7,23,0
M554,85.6,252,1
M309,23.1,188,1
M117,13.0,415,1
M718,64.8,225,0
M493,56.9,223,0
M088,51.4,384,0
M364,88.1,279,1
M587,50.7,66,1
M518,52.2,359,1
M769,81.1,402,0
M189,50.9,231,1
M885,74.8,262,1
M694,33.1,90,1
M345,96.9,362,0
M209,68.1,366,0
M1000,17.5,22,0
M428,73.2,206,1
M664,42.1,260,1
M565,21.2,105,0
M169,64.4,139,0
M036,19.7,110,1
M093,32.1,278,1
M937,69.6,130,1
M347,49.2,45,0
M273,50.2,285,1
M205,80.9,71,1
M133,10.3,150,1
M942,29.5,56,1
M544,79.1,300,1
M230,81.4,305,1
M576,90.0,156,1
M528,16.1,165,1
M337,24.2,140,1
M794,49.4,277,0
M928,95.0,181,0
M412,35.7,252,0
M458,59.3,466,0
M625,29.2,104,1
M580,10.2,366,1
M546,64.0,426,1
M312,41.6,442,1
M439,35.7,317,0
M980,48.4,302,0
M043,94.2,181,1
M644,29.9,355,0
M567,33.2,78,0
M626,49.7,465,0
M083,46.4,302,0
M028,78.2,326,1
M265,39.9,116,1
M200,29.8,183,1
M871,26.9,441,0
M456,41.8,421,0
M507,82.8,57,0
M565,26.4,182,0
M393,42.9,198,0
M627,56.7,208,1
M545,59.2,254,1
M511,73.3,78,0
M284,49.9,264,0
M853,98.1,60,1
M076,82.7,131,1
M722,85.4,60,1
M191,65.4,402,0
M286,98.3,447,1
M979,98.1,447,1
M520,57.8,409,1
M565,97.3,86,0
M753,19.5,114,1
M972,98.5,92,1
M542,89.7,236,0
M157,64.9,314,1
M393,28.0,321,0
M381,12.4,243,1
M796,90.3,469,1
M198,48.6,148,1
M783,31.5,79,0
M540,31.1,439,1
M198,12.7,88,1
M793,65.7,183,1
M198,83.0,289,1
M246,30.0,14,0
M360,79.3,171,0
M091,72.8,140,1
M214,22.9,291,0
M131,93.9,395,0
M235,24.6,462,1
M011,43.9,49,0
M276,51.9,54,1
M157,54.2,85,0
M518,26.1,42,1
M672,28.3,298,0
M992,10.3,480,0
M889,65.7,270,1
M191,89.7,109,0
M127,16.0,296,1
M438,66.3,220,0
M904,52.7,129,0
M613,49.8,244,0
M600,52.3,244,1
M752,71.4,346,0
M318,68.1,197,1
M664,76.2,23,0
M564,65.8,391,0
M596,42.1,324,0
M179,71.1,32,0
M992,70.9,404,0
M355,21.4,319,0
M592,93.7,175,1
M996,65.4,466,0
M621,34.2,112,0
M106,70.4,79,1
M812,11.6,383,1
M706,52.3,376,0
M799,87.9,80,1
M351,14.1,256,0
M195,41.2,405,0
M085,53.4,341,1
M029,92.9,375,0
M824,15.4,70,0
M326,97.6,442,1
M306,69.7,205,1
M917,45.4,53,0
M966,83.3,444,1
M153,53.3,424,0
M722,82.4,284,0
M777,87.8,209,1
M133,15.7,99,0
M063,64.4,235,0
M216,16.9,90,1
M391,19.1,116,0
M055,33.3,182,1
M421,25.8,452,0
M666,55.0,289,1
M038,63.9,150,0
M969,15.0,386,1
M960,42.2,211,1
M103,51.1,86,1
M745,43.4,201,0
M229,48.8,336,0
M111,43.4,314,0
M446,52.0,409,0
M477,39.6,404,1
M702,99.2,216,1
M613,36.7,24,0
M568,22.6,387,0
M383,40.2,100,0
M205,70.2,178,0
M016,14.4,46,1
M809,17.9,244,1
M164,44.7,344,1
M047,57.9,180,1
M477,75.5,88,0
M744,26.0,395,0
M339,87.7,413,0
M484,33.5,404,1
M130,29.0,371,0
M063,50.6,159,0
M286,46.3,196,0
M325,99.0,308,0
M894,63.1,67,0
M229,11.6,327,1
M905,52.5,286,1
M455,66.7,156,0
M904,37.7,118,1
M469,77.4,443,1
M415,69.2,238,0
M072,11.3,149,0
M849,85.8,143,0
M020,69.2,116,0
M193,18.4,389,1
M734,85.8,142,1
M231,68.5,239,0
M637,23.3,120,1
M411,60.2,290,1
M485,49.6,251,1
M934,68.3,261,1
M836,47.7,104,0
M786,86.1,280,1
M538,17.9,434,1
M391,34.1,281,0
M476,78.7,52,0
M265,23.6,136,1
M600,55.4,160,0
M551,46.8,225,0
M514,85.4,104,1
M064,40.1,361,1
M170,95.2,344,1
M791,28.6,152,1
M318,69.7,204,0
M123,40.8,366,0
M437,27.1,191,0
M834,29.1,25,0
M732,82.9,93,0
M965,27.9,411,1
M701,41.7,351,1
M582,21.2,229,0
M081,59.7,293,0
M430,62.1,226,1
M247,47.5,454,0
M305,67.0,305,1
M022,51.1,291,1
M832,53.3,222,1
M519,20.5,31,0
M876,42.5,284,1
M824,16.6,32,0
M151,29.4,28,1
M708,93.1,84,1
M137,79.8,307,1
M372,26.3,331,1
M805,10.6,69,1
M907,53.8,403,0
M073,74.0,407,0
M373,32.1,337,1
M701,97.2,392,0
M506,97.5,287,0
M197,45.4,66,0
M604,75.6,86,1
M613,12.4,17,1
M628,48.7,300,0
M254,54.1,131,0
M325,48.9,291,1
M940,80.8,452,0
M951,55.5,329,1
M933,67.1,405,1
M760,98.0,329,1
M576,83.0,99,1
M658,91.7,112,1
M129,26.1,45,1
M050,80.9,462,0
M093,14.4,251,1
M433,93.5,408,1
M732,24.7,186,1
M969,14.9,129,0
M946,71.0,472,1
